# ts_version: 01
# Year: 2015
# Day: 311
# Hour: 17
# Minute: 00
# Second: 00
# SW dynamic pressure: 2.6
# SW velocity: 700.0
# IMF By: -1.3
# IMF Bz: 3.9
# Dst: -34.0
# DIR: 1
# Geographic Geocentric Latitude: 74.443
# Longitude: 19.016
# Xgsm: 1.
# Ygsm: 1.
# Zgsm: 1.
 XGSM    YGSM   ZGSM    R    BXGSM   BYGSM   BZGSM   B
 [Re]    [Re]   [Re]   [Re]  [nT]    [nT]   [nT]   [nT]
  -0.531   0.594   1.521   1.717     3633.38    -6057.26    -8779.06    11267.82
  -0.534   0.599   1.528   1.726     3575.44    -5971.42    -8615.51    11075.59
  -0.537   0.605   1.536   1.736     3518.73    -5887.20    -8455.77    10887.64
  -0.541   0.610   1.544   1.746     3463.20    -5804.58    -8299.72    10703.85
  -0.544   0.615   1.552   1.756     3408.84    -5723.51    -8147.27    10524.10
  -0.547   0.621   1.559   1.765     3355.61    -5643.96    -7998.31    10348.30
  -0.550   0.626   1.567   1.775     3303.48    -5565.89    -7852.75    10176.33
  -0.553   0.632   1.575   1.785     3252.42    -5489.26    -7710.49    10008.09
  -0.557   0.637   1.583   1.795     3202.41    -5414.06    -7571.45     9843.49
  -0.560   0.643   1.590   1.804     3153.42    -5340.23    -7435.54     9682.42
  -0.563   0.648   1.598   1.814     3105.42    -5267.75    -7302.67     9524.80
  -0.567   0.654   1.606   1.824     3058.40    -5196.60    -7172.76     9370.54
  -0.570   0.659   1.613   1.834     3012.32    -5126.73    -7045.74     9219.54
  -0.573   0.665   1.621   1.843     2967.16    -5058.12    -6921.52     9071.72
  -0.576   0.671   1.628   1.853     2922.90    -4990.75    -6800.04     8927.01
  -0.580   0.676   1.636   1.863     2879.52    -4924.58    -6681.21     8785.31
  -0.583   0.682   1.644   1.872     2836.99    -4859.59    -6564.97     8646.56
  -0.586   0.687   1.651   1.882     2795.30    -4795.75    -6451.26     8510.68
  -0.589   0.693   1.659   1.892     2754.43    -4733.04    -6340.00     8377.59
  -0.593   0.699   1.666   1.902     2714.35    -4671.42    -6231.13     8247.23
  -0.596   0.704   1.674   1.911     2675.04    -4610.89    -6124.59     8119.53
  -0.599   0.710   1.682   1.921     2636.49    -4551.41    -6020.32     7994.42
  -0.603   0.716   1.689   1.931     2598.69    -4492.96    -5918.27     7871.83
  -0.606   0.721   1.697   1.941     2561.60    -4435.52    -5818.37     7751.71
  -0.609   0.727   1.704   1.950     2525.22    -4379.07    -5720.57     7634.00
  -0.613   0.733   1.712   1.960     2489.53    -4323.58    -5624.82     7518.62
  -0.616   0.739   1.719   1.970     2454.51    -4269.03    -5531.07     7405.54
  -0.619   0.744   1.726   1.979     2420.14    -4215.42    -5439.26     7294.68
  -0.622   0.750   1.734   1.989     2386.42    -4162.70    -5349.36     7186.01
  -0.626   0.756   1.741   1.999     2353.33    -4110.88    -5261.30     7079.46
  -0.629   0.762   1.749   2.009     2320.84    -4059.92    -5175.04     6974.98
  -0.632   0.768   1.756   2.018     2288.96    -4009.81    -5090.55     6872.52
  -0.636   0.773   1.764   2.028     2257.66    -3960.53    -5007.77     6772.05
  -0.639   0.779   1.771   2.038     2226.93    -3912.07    -4926.67     6673.50
  -0.642   0.785   1.778   2.047     2196.75    -3864.40    -4847.21     6576.84
  -0.646   0.791   1.786   2.057     2167.13    -3817.52    -4769.34     6482.01
  -0.649   0.797   1.793   2.067     2138.04    -3771.40    -4693.02     6388.98
  -0.652   0.803   1.800   2.077     2109.47    -3726.03    -4618.23     6297.71
  -0.656   0.809   1.808   2.086     2081.40    -3681.39    -4544.91     6208.15
  -0.659   0.815   1.815   2.096     2053.84    -3637.48    -4473.05     6120.27
  -0.663   0.821   1.822   2.106     2026.77    -3594.27    -4402.59     6034.02
  -0.666   0.827   1.830   2.115     2000.17    -3551.75    -4333.52     5949.37
  -0.669   0.833   1.837   2.125     1974.04    -3509.90    -4265.79     5866.28
  -0.673   0.839   1.844   2.135     1948.37    -3468.72    -4199.38     5784.72
  -0.676   0.845   1.851   2.144     1923.14    -3428.19    -4134.25     5704.65
  -0.679   0.851   1.859   2.154     1898.35    -3388.30    -4070.38     5626.04
  -0.683   0.857   1.866   2.164     1873.98    -3349.04    -4007.73     5548.85
  -0.686   0.863   1.873   2.173     1850.04    -3310.38    -3946.28     5473.06
  -0.690   0.869   1.880   2.183     1826.50    -3272.33    -3886.00     5398.63
  -0.693   0.875   1.888   2.193     1803.37    -3234.86    -3826.86     5325.54
  -0.696   0.881   1.895   2.202     1780.62    -3197.97    -3768.84     5253.75
  -0.700   0.887   1.902   2.212     1758.27    -3161.65    -3711.92     5183.23
  -0.703   0.893   1.909   2.222     1736.28    -3125.88    -3656.05     5113.96
  -0.706   0.899   1.916   2.231     1714.67    -3090.66    -3601.23     5045.91
  -0.710   0.905   1.923   2.241     1693.42    -3055.97    -3547.44     4979.05
  -0.713   0.912   1.930   2.251     1672.51    -3021.81    -3494.63     4913.36
  -0.717   0.918   1.938   2.260     1651.96    -2988.16    -3442.80     4848.81
