 XGSM    YGSM   ZGSM    R    BXGSM   BYGSM   BZGSM   B
 [Re]    [Re]   [Re]   [Re]  [nT]    [nT]   [nT]   [nT]
  -1.623  -0.765   2.111   2.770     1925.05      991.79    -1625.83     2707.92
  -1.630  -0.768   2.117   2.780     1905.95      982.72    -1606.01     2679.11
  -1.637  -0.772   2.123   2.790     1887.10      973.75    -1586.48     2650.71
  -1.645  -0.776   2.129   2.800     1868.51      964.90    -1567.26     2622.72
  -1.652  -0.779   2.135   2.809     1850.16      956.16    -1548.33     2595.12
  -1.659  -0.783   2.141   2.819     1832.05      947.52    -1529.68     2567.90
  -1.666  -0.787   2.146   2.829     1814.18      938.99    -1511.32     2541.07
  -1.673  -0.791   2.152   2.839     1796.55      930.57    -1493.23     2514.61
  -1.680  -0.794   2.158   2.848     1779.14      922.25    -1475.41     2488.52
  -1.687  -0.798   2.164   2.858     1761.97      914.04    -1457.86     2462.79
  -1.695  -0.802   2.170   2.868     1745.02      905.92    -1440.56     2437.42
  -1.702  -0.805   2.176   2.877     1728.28      897.90    -1423.53     2412.39
  -1.709  -0.809   2.182   2.887     1711.77      889.98    -1406.75     2387.71
  -1.716  -0.813   2.188   2.897     1695.46      882.16    -1390.21     2363.36
  -1.723  -0.817   2.194   2.907     1679.37      874.42    -1373.92     2339.35
  -1.730  -0.820   2.200   2.916     1663.48      866.79    -1357.87     2315.66
  -1.738  -0.824   2.205   2.926     1647.79      859.24    -1342.05     2292.30
  -1.745  -0.828   2.211   2.936     1632.31      851.78    -1326.47     2269.25
  -1.752  -0.832   2.217   2.946     1617.02      844.42    -1311.10     2246.50
  -1.759  -0.835   2.223   2.955     1601.92      837.13    -1295.97     2224.07
  -1.766  -0.839   2.229   2.965     1587.01      829.94    -1281.05     2201.93
  -1.774  -0.843   2.235   2.975     1572.29      822.83    -1266.34     2180.09
  -1.781  -0.847   2.240   2.985     1557.76      815.80    -1251.85     2158.53
  -1.788  -0.850   2.246   2.994     1543.40      808.86    -1237.56     2137.27
  -1.795  -0.854   2.252   3.004     1529.23      801.99    -1223.48     2116.28
  -1.803  -0.858   2.258   3.014     1515.23      795.21    -1209.60     2095.57
  -1.810  -0.862   2.264   3.024     1501.40      788.51    -1195.92     2075.13
  -1.817  -0.866   2.269   3.033     1487.74      781.88    -1182.43     2054.95
  -1.824  -0.869   2.275   3.043     1474.25      775.33    -1169.12     2035.04
  -1.831  -0.873   2.281   3.053     1460.93      768.85    -1156.01     2015.39
  -1.839  -0.877   2.287   3.062     1447.77      762.45    -1143.08     1995.99
  -1.846  -0.881   2.292   3.072     1434.76      756.12    -1130.33     1976.85
  -1.853  -0.885   2.298   3.082     1421.92      749.86    -1117.76     1957.94
  -1.861  -0.888   2.304   3.092     1409.23      743.68    -1105.37     1939.28
  -1.868  -0.892   2.309   3.101     1396.69      737.56    -1093.14     1920.86
  -1.875  -0.896   2.315   3.111     1384.31      731.51    -1081.09     1902.68
  -1.882  -0.900   2.321   3.121     1372.07      725.53    -1069.20     1884.72
  -1.890  -0.904   2.326   3.130     1359.98      719.62    -1057.47     1866.99
  -1.897  -0.908   2.332   3.140     1348.03      713.77    -1045.91     1849.49
  -1.904  -0.912   2.338   3.150     1336.23      707.99    -1034.50     1832.20
  -1.911  -0.915   2.343   3.160     1324.56      702.28    -1023.25     1815.13
  -1.919  -0.919   2.349   3.169     1313.04      696.62    -1012.15     1798.28
  -1.926  -0.923   2.355   3.179     1301.64      691.03    -1001.21     1781.63
  -1.933  -0.927   2.360   3.189     1290.39      685.50     -990.41     1765.19
  -1.941  -0.931   2.366   3.198     1279.26      680.03     -979.75     1748.96
  -1.948  -0.935   2.371   3.208     1268.26      674.62     -969.24     1732.93
  -1.955  -0.939   2.377   3.218     1257.39      669.27     -958.87     1717.09
  -1.963  -0.943   2.383   3.228     1246.65      663.98     -948.64     1701.45
  -1.970  -0.947   2.388   3.237     1236.03      658.74     -938.55     1686.00
  -1.977  -0.950   2.394   3.247     1225.53      653.56     -928.59     1670.73
  -1.985  -0.954   2.399   3.257     1215.16      648.44     -918.76     1655.66
  -1.992  -0.958   2.405   3.266     1204.90      643.37     -909.06     1640.76
  -1.999  -0.962   2.410   3.276     1194.76      638.36     -899.49     1626.05
  -2.007  -0.966   2.416   3.286     1184.73      633.40     -890.05     1611.51
  -2.014  -0.970   2.421   3.296     1174.82      628.49     -880.73     1597.15
  -2.021  -0.974   2.427   3.305     1165.03      623.64     -871.53     1582.96
  -2.029  -0.978   2.432   3.315     1155.34      618.83     -862.45     1568.94
  -2.036  -0.982   2.438   3.325     1145.76      614.08     -853.49     1555.09
  -2.044  -0.986   2.443   3.334     1136.29      609.38     -844.65     1541.40
  -2.051  -0.990   2.449   3.344     1126.92      604.73     -835.92     1527.88
  -2.058  -0.994   2.454   3.354     1117.66      600.12     -827.30     1514.51
  -2.066  -0.998   2.460   3.363     1108.50      595.56     -818.80     1501.30
  -2.073  -1.002   2.465   3.373     1099.45      591.05     -810.40     1488.25
  -2.080  -1.006   2.471   3.383     1090.49      586.59     -802.11     1475.35
  -2.088  -1.010   2.476   3.393     1081.64      582.18     -793.93     1462.60
  -2.095  -1.014   2.482   3.402     1072.88      577.81     -785.85     1450.00
  -2.103  -1.018   2.487   3.412     1064.21      573.48     -777.88     1437.54
  -2.110  -1.022   2.492   3.422     1055.65      569.20     -770.00     1425.23
  -2.117  -1.026   2.498   3.431     1047.17      564.96     -762.23     1413.06
  -2.125  -1.030   2.503   3.441     1038.79      560.77     -754.55     1401.03
  -2.132  -1.034   2.509   3.451     1030.50      556.62     -746.97     1389.14
  -2.140  -1.038   2.514   3.460     1022.30      552.51     -739.49     1377.39
  -2.147  -1.042   2.519   3.470     1014.18      548.44     -732.10     1365.77
  -2.155  -1.046   2.525   3.480     1006.16      544.41     -724.80     1354.28
  -2.162  -1.050   2.530   3.490      998.22      540.43     -717.59     1342.92
  -2.169  -1.054   2.535   3.499      990.36      536.48     -710.47     1331.69
  -2.177  -1.058   2.541   3.509      982.59      532.57     -703.44     1320.59
  -2.184  -1.062   2.546   3.519      974.91      528.71     -696.50     1309.61
  -2.192  -1.066   2.551   3.528      967.30      524.88     -689.64     1298.76
  -2.199  -1.070   2.557   3.538      959.78      521.09     -682.87     1288.03
  -2.207  -1.074   2.562   3.548      952.33      517.33     -676.18     1277.41
  -2.214  -1.078   2.567   3.557      944.96      513.62     -669.57     1266.92
  -2.222  -1.082   2.572   3.567      937.67      509.94     -663.04     1256.54
  -2.229  -1.086   2.578   3.577      930.46      506.29     -656.60     1246.28
  -2.236  -1.090   2.583   3.586      923.32      502.69     -650.23     1236.13
  -2.244  -1.094   2.588   3.596      916.26      499.11     -643.93     1226.09
