 XGSM    YGSM   ZGSM    R    BXGSM   BYGSM   BZGSM   B
 [Re]    [Re]   [Re]   [Re]  [nT]    [nT]   [nT]   [nT]
  -0.542   0.801   1.465   1.755     3096.48    -6954.66    -6620.73    10089.08
  -0.545   0.807   1.472   1.765     3046.58    -6856.41    -6489.93     9920.24
  -0.548   0.814   1.478   1.775     2997.72    -6760.00    -6362.21     9755.08
  -0.551   0.821   1.485   1.784     2949.88    -6665.37    -6237.48     9593.49
  -0.554   0.828   1.491   1.794     2903.03    -6572.50    -6115.66     9435.40
  -0.557   0.835   1.498   1.803     2857.15    -6481.34    -5996.68     9280.69
  -0.560   0.842   1.504   1.813     2812.22    -6391.86    -5880.44     9129.29
  -0.563   0.849   1.511   1.822     2768.21    -6304.00    -5766.89     8981.11
  -0.566   0.856   1.517   1.832     2725.10    -6217.74    -5655.94     8836.07
  -0.569   0.863   1.524   1.841     2682.86    -6133.05    -5547.52     8694.08
  -0.572   0.870   1.530   1.851     2641.48    -6049.88    -5441.56     8555.06
  -0.576   0.877   1.536   1.861     2600.92    -5968.20    -5338.01     8418.94
  -0.579   0.885   1.543   1.870     2561.18    -5887.98    -5236.79     8285.65
  -0.582   0.892   1.549   1.880     2522.24    -5809.18    -5137.85     8155.10
  -0.585   0.899   1.555   1.889     2484.06    -5731.78    -5041.11     8027.25
  -0.588   0.906   1.562   1.899     2446.64    -5655.75    -4946.54     7902.01
  -0.591   0.913   1.568   1.908     2409.95    -5581.05    -4854.05     7779.32
  -0.594   0.920   1.574   1.918     2373.98    -5507.65    -4763.61     7659.11
  -0.597   0.928   1.580   1.927     2338.71    -5435.53    -4675.17     7541.34
  -0.600   0.935   1.586   1.937     2304.12    -5364.66    -4588.65     7425.92
  -0.603   0.942   1.593   1.946     2270.21    -5295.02    -4504.03     7312.82
  -0.606   0.949   1.599   1.956     2236.94    -5226.57    -4421.24     7201.96
  -0.610   0.956   1.605   1.965     2204.31    -5159.29    -4340.25     7093.30
  -0.613   0.964   1.611   1.975     2172.30    -5093.16    -4261.00     6986.79
  -0.616   0.971   1.617   1.984     2140.89    -5028.14    -4183.45     6882.36
  -0.619   0.978   1.623   1.994     2110.08    -4964.23    -4107.56     6779.98
  -0.622   0.986   1.629   2.003     2079.85    -4901.39    -4033.29     6679.58
  -0.625   0.993   1.635   2.013     2050.18    -4839.61    -3960.59     6581.13
  -0.628   1.000   1.641   2.022     2021.07    -4778.85    -3889.43     6484.58
  -0.631   1.008   1.647   2.032     1992.49    -4719.10    -3819.77     6389.88
  -0.635   1.015   1.653   2.041     1964.44    -4660.35    -3751.56     6296.99
  -0.638   1.023   1.659   2.051     1936.91    -4602.55    -3684.79     6205.87
  -0.641   1.030   1.665   2.060     1909.88    -4545.71    -3619.40     6116.47
  -0.644   1.037   1.671   2.070     1883.34    -4489.80    -3555.37     6028.76
  -0.647   1.045   1.677   2.079     1857.28    -4434.79    -3492.66     5942.69
  -0.650   1.052   1.683   2.088     1831.70    -4380.68    -3431.24     5858.23
  -0.653   1.060   1.689   2.098     1806.57    -4327.44    -3371.08     5775.34
  -0.656   1.067   1.694   2.107     1781.90    -4275.06    -3312.14     5693.99
  -0.660   1.075   1.700   2.117     1757.66    -4223.51    -3254.41     5614.14
  -0.663   1.082   1.706   2.126     1733.85    -4172.79    -3197.85     5535.76
  -0.666   1.090   1.712   2.136     1710.47    -4122.87    -3142.43     5458.81
  -0.669   1.098   1.717   2.145     1687.49    -4073.74    -3088.12     5383.26
  -0.672   1.105   1.723   2.155     1664.92    -4025.39    -3034.90     5309.08
  -0.675   1.113   1.729   2.164     1642.74    -3977.79    -2982.75     5236.24
  -0.678   1.120   1.735   2.173     1620.95    -3930.94    -2931.63     5164.71
  -0.681   1.128   1.740   2.183     1599.54    -3884.82    -2881.53     5094.46
  -0.685   1.136   1.746   2.192     1578.49    -3839.41    -2832.42     5025.46
  -0.688   1.143   1.752   2.202     1557.81    -3794.70    -2784.27     4957.69
  -0.691   1.151   1.757   2.211     1537.48    -3750.69    -2737.07     4891.12
  -0.694   1.159   1.763   2.221     1517.49    -3707.34    -2690.79     4825.72
  -0.697   1.166   1.768   2.230     1497.84    -3664.66    -2645.42     4761.46
  -0.700   1.174   1.774   2.239     1478.53    -3622.63    -2600.92     4698.33
  -0.703   1.182   1.779   2.249     1459.54    -3581.23    -2557.29     4636.29
  -0.707   1.189   1.785   2.258     1440.87    -3540.46    -2514.49     4575.33
  -0.710   1.197   1.790   2.268     1422.51    -3500.30    -2472.52     4515.42
  -0.713   1.205   1.796   2.277     1404.46    -3460.75    -2431.36     4456.54
  -0.716   1.213   1.801   2.286     1386.70    -3421.78    -2390.97     4398.67
  -0.719   1.220   1.807   2.296     1369.24    -3383.39    -2351.36     4341.78
  -0.722   1.228   1.812   2.305     1352.06    -3345.57    -2312.50     4285.86
  -0.726   1.236   1.818   2.315     1335.17    -3308.31    -2274.37     4230.88
  -0.729   1.244   1.823   2.324     1318.55    -3271.60    -2236.96     4176.83
  -0.732   1.252   1.828   2.333     1302.20    -3235.42    -2200.25     4123.69
  -0.735   1.260   1.834   2.343     1286.11    -3199.77    -2164.23     4071.43
  -0.738   1.267   1.839   2.352     1270.28    -3164.64    -2128.88     4020.04
  -0.741   1.275   1.844   2.362     1254.71    -3130.02    -2094.19     3969.51
  -0.744   1.283   1.849   2.371     1239.39    -3095.90    -2060.14     3919.80
  -0.748   1.291   1.855   2.380     1224.31    -3062.27    -2026.72     3870.92
  -0.751   1.299   1.860   2.390     1209.47    -3029.12    -1993.91     3822.84
  -0.754   1.307   1.865   2.399     1194.86    -2996.44    -1961.71     3775.54
  -0.757   1.315   1.870   2.408     1180.49    -2964.23    -1930.10     3729.00
  -0.760   1.323   1.875   2.418     1166.33    -2932.47    -1899.06     3683.23
  -0.763   1.331   1.881   2.427     1152.41    -2901.17    -1868.58     3638.19
  -0.767   1.339   1.886   2.436     1138.69    -2870.30    -1838.66     3593.87
  -0.770   1.347   1.891   2.446     1125.19    -2839.86    -1809.28     3550.27
  -0.773   1.355   1.896   2.455     1111.90    -2809.86    -1780.43     3507.35
  -0.776   1.363   1.901   2.464     1098.81    -2780.26    -1752.09     3465.12
  -0.779   1.371   1.906   2.474     1085.93    -2751.08    -1724.27     3423.56
  -0.782   1.379   1.911   2.483     1073.24    -2722.30    -1696.94     3382.66
  -0.786   1.387   1.916   2.492     1060.74    -2693.92    -1670.09     3342.39
  -0.789   1.395   1.921   2.502     1048.44    -2665.93    -1643.72     3302.76
  -0.792   1.403   1.926   2.511     1036.32    -2638.32    -1617.82     3263.74
  -0.795   1.411   1.931   2.520     1024.38    -2611.08    -1592.37     3225.33
  -0.798   1.419   1.936   2.530     1012.62    -2584.22    -1567.38     3187.52
  -0.802   1.427   1.941   2.539     1001.04    -2557.72    -1542.82     3150.28
  -0.805   1.436   1.946   2.548      989.63    -2531.58    -1518.68     3113.62
  -0.808   1.444   1.951   2.558      978.39    -2505.78    -1494.97     3077.52
  -0.811   1.452   1.955   2.567      967.32    -2480.34    -1471.67     3041.97
  -0.814   1.460   1.960   2.576      956.40    -2455.23    -1448.78     3006.96
  -0.817   1.468   1.965   2.586      945.65    -2430.46    -1426.28     2972.49
  -0.821   1.476   1.970   2.595      935.06    -2406.01    -1404.17     2938.53
  -0.824   1.485   1.975   2.604      924.62    -2381.89    -1382.44     2905.08
  -0.827   1.493   1.979   2.613      914.34    -2358.09    -1361.08     2872.13
  -0.830   1.501   1.984   2.623      904.20    -2334.60    -1340.08     2839.67
  -0.833   1.509   1.989   2.632      894.21    -2311.41    -1319.44     2807.70
  -0.837   1.517   1.993   2.641      884.36    -2288.53    -1299.16     2776.20
  -0.840   1.526   1.998   2.651      874.65    -2265.95    -1279.21     2745.16
  -0.843   1.534   2.003   2.660      865.09    -2243.66    -1259.60     2714.59
  -0.846   1.542   2.007   2.669      855.66    -2221.65    -1240.33     2684.46
  -0.849   1.550   2.012   2.678      846.36    -2199.93    -1221.38     2654.77
  -0.852   1.559   2.017   2.688      837.19    -2178.49    -1202.74     2625.51
  -0.856   1.567   2.021   2.697      828.16    -2157.32    -1184.42     2596.68
  -0.859   1.575   2.026   2.706      819.25    -2136.42    -1166.40     2568.26
  -0.862   1.584   2.030   2.715      810.46    -2115.79    -1148.68     2540.25
  -0.865   1.592   2.035   2.725      801.80    -2095.42    -1131.25     2512.65
  -0.868   1.600   2.039   2.734      793.26    -2075.30    -1114.12     2485.44
  -0.872   1.609   2.044   2.743      784.84    -2055.44    -1097.26     2458.62
  -0.875   1.617   2.048   2.752      776.53    -2035.83    -1080.68     2432.18
  -0.878   1.625   2.053   2.762      768.34    -2016.46    -1064.38     2406.11
  -0.881   1.634   2.057   2.771      760.26    -1997.33    -1048.34     2380.41
  -0.884   1.642   2.061   2.780      752.30    -1978.44    -1032.56     2355.08
  -0.888   1.651   2.066   2.789      744.44    -1959.79    -1017.04     2330.09
  -0.891   1.659   2.070   2.798      736.68    -1941.37    -1001.77     2305.46
  -0.894   1.667   2.074   2.808      729.04    -1923.17     -986.75     2281.17
  -0.897   1.676   2.079   2.817      721.49    -1905.19     -971.98     2257.22
  -0.900   1.684   2.083   2.826      714.05    -1887.44     -957.44     2233.60
  -0.904   1.693   2.087   2.835      706.71    -1869.90     -943.13     2210.31
  -0.907   1.701   2.092   2.845      699.46    -1852.57     -929.05     2187.33
  -0.910   1.710   2.096   2.854      692.32    -1835.46     -915.20     2164.67
  -0.913   1.718   2.100   2.863      685.26    -1818.55     -901.57     2142.32
  -0.916   1.727   2.104   2.872      678.31    -1801.84     -888.16     2120.27
  -0.920   1.735   2.108   2.881      671.44    -1785.34     -874.95     2098.53
  -0.923   1.744   2.113   2.891      664.66    -1769.03     -861.96     2077.07
  -0.926   1.752   2.117   2.900      657.98    -1752.92     -849.18     2055.91
  -0.929   1.761   2.121   2.909      651.38    -1737.00     -836.59     2035.03
  -0.932   1.769   2.125   2.918      644.87    -1721.27     -824.20     2014.43
  -0.936   1.778   2.129   2.927      638.44    -1705.72     -812.01     1994.10
  -0.939   1.786   2.133   2.936      632.09    -1690.36     -800.01     1974.05
  -0.942   1.795   2.137   2.946      625.83    -1675.18     -788.20     1954.26
  -0.945   1.804   2.141   2.955      619.65    -1660.17     -776.57     1934.73
  -0.948   1.812   2.145   2.964      613.55    -1645.34     -765.12     1915.46
  -0.952   1.821   2.149   2.973      607.53    -1630.69     -753.85     1896.45
  -0.955   1.829   2.153   2.982      601.58    -1616.20     -742.75     1877.68
  -0.958   1.838   2.157   2.991      595.71    -1601.88     -731.82     1859.16
  -0.961   1.847   2.161   3.001      589.91    -1587.73     -721.07     1840.87
  -0.964   1.855   2.165   3.010      584.19    -1573.74     -710.47     1822.83
  -0.968   1.864   2.169   3.019      578.54    -1559.91     -700.04     1805.02
  -0.971   1.873   2.173   3.028      572.96    -1546.24     -689.77     1787.44
  -0.974   1.881   2.177   3.037      567.45    -1532.73     -679.66     1770.08
  -0.977   1.890   2.180   3.046      562.01    -1519.37     -669.70     1752.95
  -0.980   1.899   2.184   3.056      556.64    -1506.16     -659.90     1736.04
  -0.984   1.907   2.188   3.065      551.34    -1493.10     -650.24     1719.34
  -0.987   1.916   2.192   3.074      546.10    -1480.19     -640.72     1702.85
  -0.990   1.925   2.196   3.083      540.93    -1467.42     -631.36     1686.57
  -0.993   1.933   2.199   3.092      535.82    -1454.80     -622.13     1670.50
  -0.996   1.942   2.203   3.101      530.77    -1442.31     -613.04     1654.63
  -1.000   1.951   2.207   3.110      525.78    -1429.97     -604.09     1638.96
  -1.003   1.959   2.210   3.119      520.86    -1417.76     -595.27     1623.48
  -1.006   1.968   2.214   3.129      516.00    -1405.69     -586.58     1608.20
  -1.009   1.977   2.218   3.138      511.19    -1393.76     -578.03     1593.11
  -1.013   1.986   2.221   3.147      506.45    -1381.95     -569.60     1578.20
  -1.016   1.994   2.225   3.156      501.76    -1370.28     -561.29     1563.48
  -1.019   2.003   2.228   3.165      497.13    -1358.73     -553.11     1548.94
  -1.022   2.012   2.232   3.174      492.55    -1347.31     -545.05     1534.58
  -1.025   2.021   2.236   3.183      488.03    -1336.02     -537.11     1520.40
  -1.029   2.030   2.239   3.192      483.56    -1324.85     -529.29     1506.39
  -1.032   2.038   2.243   3.201      479.15    -1313.79     -521.58     1492.55
  -1.035   2.047   2.246   3.210      474.79    -1302.86     -513.99     1478.87
  -1.038   2.056   2.249   3.219      470.48    -1292.05     -506.50     1465.36
  -1.041   2.065   2.253   3.229      466.22    -1281.35     -499.13     1452.02
  -1.045   2.074   2.256   3.238      462.02    -1270.77     -491.86     1438.84
  -1.048   2.082   2.260   3.247      457.86    -1260.30     -484.70     1425.81
  -1.051   2.091   2.263   3.256      453.75    -1249.95     -477.65     1412.94
  -1.054   2.100   2.267   3.265      449.69    -1239.70     -470.69     1400.23
  -1.057   2.109   2.270   3.274      445.68    -1229.56     -463.84     1387.66
  -1.061   2.118   2.273   3.283      441.71    -1219.53     -457.08     1375.24
  -1.064   2.127   2.277   3.292      437.79    -1209.61     -450.43     1362.98
  -1.067   2.136   2.280   3.301      433.92    -1199.79     -443.87     1350.85
  -1.070   2.145   2.283   3.310      430.09    -1190.08     -437.40     1338.87
  -1.074   2.153   2.286   3.319      426.30    -1180.46     -431.03     1327.03
  -1.077   2.162   2.290   3.328      422.56    -1170.95     -424.75     1315.33
  -1.080   2.171   2.293   3.337      418.86    -1161.53     -418.55     1303.76
  -1.083   2.180   2.296   3.346      415.21    -1152.22     -412.45     1292.33
