# ts_version: 01
# Year: 2015
# Day: 311
# Hour: 0
# Minute: 00
# Second: 00
# SW dynamic pressure: 2.3
# SW velocity: 721.0
# IMF By: -2.6
# IMF Bz: -3.7
# Dst: -62.0
# DIR: 1
# Geographic Geocentric Latitude: 69.65
# Longitude: 18.955
# Xgsm: 1.
# Ygsm: 1.
# Zgsm: 1.
 XGSM    YGSM   ZGSM    R    BXGSM   BYGSM   BZGSM   B
 [Re]    [Re]   [Re]   [Re]  [nT]    [nT]   [nT]   [nT]
  -1.792  -0.827   1.460   2.455     3043.08     1496.99     -952.35     3522.54
  -1.801  -0.831   1.463   2.465     3007.98     1481.03     -933.34     3480.31
  -1.810  -0.835   1.466   2.474     2973.41     1465.30     -914.71     3438.74
  -1.818  -0.840   1.468   2.483     2939.35     1449.79     -896.44     3397.84
  -1.827  -0.844   1.471   2.493     2905.80     1434.50     -878.53     3357.57
  -1.836  -0.848   1.474   2.502     2872.74     1419.42     -860.98     3317.93
  -1.844  -0.852   1.476   2.511     2840.17     1404.55     -843.76     3278.91
  -1.853  -0.857   1.479   2.521     2808.08     1389.89     -826.88     3240.50
  -1.861  -0.861   1.481   2.530     2776.46     1375.43     -810.32     3202.68
  -1.870  -0.865   1.484   2.539     2745.30     1361.17     -794.09     3165.44
  -1.879  -0.870   1.486   2.549     2714.59     1347.11     -778.16     3128.78
  -1.888  -0.874   1.489   2.558     2684.33     1333.24     -762.55     3092.68
  -1.896  -0.878   1.491   2.567     2654.51     1319.56     -747.23     3057.12
  -1.905  -0.882   1.494   2.576     2625.11     1306.06     -732.21     3022.11
  -1.914  -0.887   1.496   2.586     2596.14     1292.74     -717.48     2987.63
  -1.922  -0.891   1.498   2.595     2567.58     1279.61     -703.03     2953.66
  -1.931  -0.895   1.501   2.604     2539.43     1266.65     -688.85     2920.21
  -1.940  -0.900   1.503   2.614     2511.68     1253.87     -674.94     2887.26
  -1.948  -0.904   1.505   2.623     2484.32     1241.26     -661.30     2854.80
