# ts_version: 01
# Year: 2015
# Day: 311
# Hour: 0
# Minute: 00
# Second: 00
# SW dynamic pressure: 2.3
# SW velocity: 721.0
# IMF By: -2.6
# IMF Bz: -3.7
# Dst: -62.0
# DIR: 1
# Geographic Geocentric Latitude: 74.443
# Longitude: 19.016
# Xgsm: 1.
# Ygsm: 1.
# Zgsm: 1.
 XGSM    YGSM   ZGSM    R    BXGSM   BYGSM   BZGSM   B
 [Re]    [Re]   [Re]   [Re]  [nT]    [nT]   [nT]   [nT]
  -1.586  -0.769   1.748   2.483     2813.70     1481.20    -1783.65     3645.85
  -1.594  -0.773   1.753   2.492     2782.31     1465.99    -1757.39     3602.61
  -1.602  -0.777   1.758   2.502     2751.39     1450.99    -1731.59     3560.05
  -1.610  -0.781   1.763   2.512     2720.93     1436.21    -1706.25     3518.15
  -1.617  -0.786   1.768   2.521     2690.91     1421.62    -1681.35     3476.92
  -1.625  -0.790   1.772   2.531     2661.34     1407.24    -1656.88     3436.32
  -1.633  -0.794   1.777   2.541     2632.20     1393.05    -1632.84     3396.35
  -1.641  -0.798   1.782   2.550     2603.48     1379.06    -1609.21     3357.00
  -1.648  -0.802   1.787   2.560     2575.18     1365.25    -1585.99     3318.26
  -1.656  -0.806   1.792   2.569     2547.29     1351.64    -1563.17     3280.11
  -1.664  -0.810   1.796   2.579     2519.80     1338.21    -1540.74     3242.54
  -1.672  -0.814   1.801   2.589     2492.71     1324.96    -1518.70     3205.55
  -1.679  -0.818   1.806   2.598     2466.01     1311.88    -1497.03     3169.12
  -1.687  -0.823   1.810   2.608     2439.69     1298.98    -1475.72     3133.24
  -1.695  -0.827   1.815   2.617     2413.74     1286.26    -1454.78     3097.90
  -1.703  -0.831   1.820   2.627     2388.16     1273.70    -1434.19     3063.09
  -1.711  -0.835   1.825   2.637     2362.94     1261.31    -1413.95     3028.80
  -1.718  -0.839   1.829   2.646     2338.08     1249.08    -1394.05     2995.02
  -1.726  -0.843   1.834   2.656     2313.56     1237.01    -1374.48     2961.74
  -1.734  -0.848   1.838   2.666     2289.39     1225.10    -1355.23     2928.96
  -1.742  -0.852   1.843   2.675     2265.55     1213.34    -1336.31     2896.66
  -1.750  -0.856   1.848   2.685     2242.05     1201.74    -1317.69     2864.83
  -1.757  -0.860   1.852   2.694     2218.87     1190.29    -1299.39     2833.47
  -1.765  -0.864   1.857   2.704     2196.01     1178.98    -1281.39     2802.57
  -1.773  -0.869   1.861   2.714     2173.46     1167.82    -1263.68     2772.12
  -1.781  -0.873   1.866   2.723     2151.23     1156.81    -1246.26     2742.11
  -1.789  -0.877   1.871   2.733     2129.29     1145.93    -1229.13     2712.53
  -1.797  -0.881   1.875   2.742     2107.66     1135.19    -1212.27     2683.37
  -1.804  -0.885   1.880   2.752     2086.32     1124.59    -1195.69     2654.64
  -1.812  -0.890   1.884   2.762     2065.26     1114.12    -1179.38     2626.31
  -1.820  -0.894   1.889   2.771     2044.49     1103.79    -1163.33     2598.39
  -1.828  -0.898   1.893   2.781     2024.00     1093.58    -1147.54     2570.87
  -1.836  -0.902   1.897   2.790     2003.79     1083.50    -1132.00     2543.73
  -1.844  -0.907   1.902   2.800     1983.84     1073.55    -1116.71     2516.98
  -1.852  -0.911   1.906   2.809     1964.16     1063.72    -1101.66     2490.60
  -1.860  -0.915   1.911   2.819     1944.74     1054.01    -1086.85     2464.59
  -1.868  -0.920   1.915   2.829     1925.57     1044.42    -1072.28     2438.94
  -1.875  -0.924   1.920   2.838     1906.66     1034.95    -1057.94     2413.65
  -1.883  -0.928   1.924   2.848     1888.00     1025.60    -1043.82     2388.71
  -1.891  -0.932   1.928   2.857     1869.58     1016.36    -1029.93     2364.12
  -1.899  -0.937   1.933   2.867     1851.40     1007.24    -1016.25     2339.86
  -1.907  -0.941   1.937   2.877     1833.46      998.22    -1002.79     2315.94
  -1.915  -0.945   1.941   2.886     1815.74      989.31     -989.53     2292.34
  -1.923  -0.950   1.946   2.896     1798.26      980.51     -976.48     2269.07
  -1.931  -0.954   1.950   2.905     1781.01      971.82     -963.64     2246.11
